restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,42.1990049,-83.2181733
Baskin-Robbins,22451 Woodward Ave,Ferndale,MI,48220,12483369071,Ice Cream & Frozen Yogurt,4,$$,45.03644138,-93.0243844
Pepperoni's - Montrose,2710B Montrose Blvd,Houston,TX,77006,17135260202,Pizza,4,$,39.9516983,-75.16819
Bayside American Cafe,98 Portland St,Portland,ME,4101,12077740005,Breakfast & Brunch,4,$$,33.7928146,-84.3517062
Green Symphony,255 W 43rd St,New York,NY,10036,12123914747,Vegetarian,4,$,40.05431,-82.91624
Qdoba Mexican Grill,800 Boylston St,Boston,MA,2199,16178599233,Mexican,3,$,33.83424598,-84.3837988
Giovanni's,437 Old Mammoth Rd,Mammoth Lakes,CA,93546,17609347563,Pizza,4,$$,40.7302,-74.00368
Miller's Landing,37976 Rd 222,Bass Lake,CA,93669,15596423633,Boating,4.5,$$,39.94791,-82.9417
Salsarita's Fresh Mexican Grill,101 S Tryon St,Charlotte,NC,28202,17043420950,Mexican,3.5,$,34.0691149,-118.3074092
Taqueria Plazuelas,40015 Hwy 49,Oakhurst,CA,93644,15596587771,Mexican,4.5,$,39.74338,-104.98131
Urbanspace Vanderbilt,230 Park Ave,New York,NY,10169,16467470810,Food Court,4,$$,43.05601974,-87.89787166
Mazzios,2511 N Pennsylvania Ave,Oklahoma City,OK,73107,14057999999,Pizza,3,$$,39.7645706,-86.15966854
Rasraj,247 S Broadway,Hicksville,NY,11801,15164337495,Vegetarian,4,$$,39.74593,-104.99729
Mcalister's Deli,101 South Tryon St,Charlotte,NC,28280,,American (Traditional),2.5,$$,40.0048357,-75.1789668
Pizza Factory,7775 N First St,Fresno,CA,93720,15594479500,Pizza,3,$$,35.1448858,-90.05288464
Soho Grand Hotel,310 W Broadway,New York,NY,10013,12129653000,Hotels,3.5,$$$,36.84773333,-76.29152435
Island Roti Shop,11508 Lefferts Blvd,Ozone Park,NY,11420,17186592906,Caribbean,3.5,$,36.84585953,-119.7912216
Dosa Delight,3566 73rd St,Jackson Heights,NY,11372,17183971000,Indian,3.5,$$,40.05779,-82.86254
Rag̼ & Pesto,6445 Westheimer Rd,Houston,TX,77057,17132669999,Pizza,4,$$,40.896566,-74.095439
Liquid Light Cafe,224 E Capitol St,Jackson,MS,39201,17692088689,Live/Raw Food,5,$$$,40.75988101,-73.83258536
Baskin-Robbins,22451 Woodward Ave,Ferndale,MI,48220,12483369071,Ice Cream & Frozen Yogurt,4,$$,44.47577,-73.21284
Adey Abeba Ethiopian Restaurant,2123 E Union St,Seattle,WA,98122,12063221617,Ethiopian,4.5,$,25.84901,-80.14801
Sage Woodfire Tavern Perimeter,4505 Ashford Dunwoody Rd,Atlanta,GA,30346,17708048880,American (New),3.5,$$,36.77889915,-119.7893152
The Gyro Shack,6935 W Overland Rd,Boise,ID,83709,12083757424,Greek,4.5,$,21.2775808,-157.8278807
specialTEA Lounge,10766 SW 24th St,Miami,FL,33165,13055548327,Coffee & Tea,4.5,$,40.76475,-111.88952
Famous 4th Street Delicatessen,700 S 4th St,Philadelphia,PA,19147,12159223274,Delis,4,$$,40.08529,-82.95738
Fooq's,1035 N Miami Ave,Miami,FL,33136,17865362749,French,4,$$,41.884105,-87.64794407
Acai Berry,650 Manhattan Ave,Greenpoint,NY,11222,13479874198,Juice Bars & Smoothies,4,$$,25.74934808,-80.25446472
Frullati Cafe & Bakery,2000 Willowbrook Mall,Houston,TX,77070,12814773383,Bakeries,3.5,$,33.5094461,-112.0403946
The Sprout House Natural Foods Market,15233 Kercheval St,Grosse Pointe Park,MI,48230,13133313200,Health Markets,4.5,$,41.70217158,-93.59838921
Indian Gourmet Restaurant,2916 W Devon Ave,Chicago,IL,60659,17737615751,Indian,3,$$,42.34852944,-71.03969822
MAD Greens - Denver,1600 Stout St,Denver,CO,80202,17204684173,Vegetarian,3.5,$,33.98783875,-81.00023651
The Oliver,4807 Jefferson St,Kansas City,MO,64112,18163842500,American (Traditional),4,$$,40.83256128,-73.86343062
Four Seasons Chinese Restaurant,342 N Clovis Ave,Clovis,CA,93612,15593248438,Dim Sum,3.5,$$,35.56284,-97.65672
Kama Bistro,9 S La Grange Rd,La Grange,IL,60525,17083523300,Indian,4,$$,34.05431366,-80.94660187
Kings Delight Queens,20614 Linden Blvd,Jamaica,NY,11411,17182760630,Restaurants,3.5,$,39.10262033,-94.58810268
The MasalaWala,179 Essex St,New York,NY,10002,12123589300,Indian,4.5,$$,42.33175,-83.06667
SabaiDee Thai Lao Cuisine,5730 N First St,Fresno,CA,93710,15594127895,Laotian,4.5,$$,39.98684,-83.0450199
Bombay Sweets,5827 Hillcroft St,Houston,TX,77036,17137804453,Indian,3.5,$,40.0321006,-75.6279769
Northstar Caf̩,4015 Townsfair Way,Columbus,OH,43219,16145325444,American (New),4,$$,40.767394,-73.982036
Fuel,1917 E Passyunk Ave,Philadelphia,PA,19148,12154683835,Vegetarian,3.5,$$,33.58786,-117.72143
Positivitea,550 Bloomfield Ave,Verona,NJ,7044,19732392020,Vegan,4,$$,45.52093,-122.68356
Seasons 52,4410 Westheimer Rd,Houston,TX,77027,17136215452,American (New),4,$$,42.34517044,-83.05551711
Transfer Pizzeria Caf̩,101 W Mitchell St,Milwaukee,WI,53204,14147630438,Italian,4,$$,41.272719,-73.1260322
The Last Carrot,3133 Grand Ave,Miami,FL,33133,13054450805,Vegetarian,4,$,43.194064,-71.150136
LYFE Kitchen,8505 Park Meadows Center Dr,Lone Tree,CO,80124,13037069100,American (New),3.5,$$,29.7383884,-95.3798736
Vegan Haven,5270 B University Way NE,Seattle,WA,98105,12065239060,Specialty Food,4.5,$$,42.2564513,-71.4268863
Circles Contemporary Asian,1516 Tasker St,Philadelphia,PA,19145,12676871778,Asian Fusion,3.5,$$,40.76534,-73.91747
Jean-Georges,1 Central Park W,New York,NY,10023,12122993900,French,4.5,$$$$,40.85123801,-73.93926765
Bar Nancy,2007 SW 8th St,Miami,FL,33135,13053978971,Cocktail Bars,4.5,$$,39.75018999,-104.9987841
Pho Binh,1615 Madison Ave,Memphis,TN,38104,19012760006,Vegetarian,4.5,$,42.3411293,-71.0703278
Anvil Bar & Refuge,1424 Westheimer Rd,Houston,TX,77006,17135231622,Cocktail Bars,4,$$,38.89967011,-77.01604238
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,40.99869772,-74.30119573
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,40.65808603,-74.27631998
Famous 4th Street Delicatessen,700 S 4th St,Philadelphia,PA,19147,12159223274,Delis,4,$$,40.72699,-73.98922
Coconut Cafe,759 Beacon St,Newton,MA,2459,16172447050,Thai,3.5,$$,38.88558166,-94.72002631
Seasons 52,3050 Peachtree Rd NW,Atlanta,GA,30305,14048461552,American (New),4,$$,37.01677,-119.4004828
North Market,59 Spruce St,Columbus,OH,43215,16144639664,Farmers Market,4.5,$$,45.52461,-122.68187
Toloache 50,251 W 50th St,New York,NY,10012,12125811818,Mexican,4,$$$,47.62032005,-122.33817
Pho 79,1415 SW 107th Ave,Miami,FL,33174,13056037222,Vietnamese,4.5,$$,40.806572,-73.9652634
The Ten Top,748 Shirley Ave,Norfolk,VA,23517,17576225422,American (Traditional),4.5,$,44.6551,-93.68362
Jerusalem Pizza,26025 Greenfield Rd,Southfield,MI,48076,12485520088,Pizza,4,$,34.15308,-84.81676
El Borracho,1521 1st Ave,Seattle,WA,98101,12065380440,Mexican,4,$$,42.29686,-83.22758
sweetgreen,1471 P St NW,"Washington, DC",DC,20005,12022347336,Salad,4,$,41.887581,-87.624981
Sultan's Market,2057 W North Ave,Chicago,IL,60647,17732353072,Middle Eastern,4,$,39.28631297,-76.6102357
Momcorn,5101 Washington St,Gurnee,IL,60031,12246100407,Mexican,4,$,29.73722839,-95.41732788
Bavette's Bar & Boeuf,218 W Kinzie St,Chicago,IL,60654,13126248154,Steakhouses,4.5,$$$,29.7383884,-95.3798736
Buck's Pizza,1856 S Lake Dr,Lexington,SC,29073,18039576100,Pizza,3.5,$$,45.4877975,-122.6503859
LongHorn Steakhouse,4950 N Hamilton Rd,Gahanna,OH,43230,16148550200,Steakhouses,4,$$,45.51703,-122.55606
Y��ko Matcha,56 NW 29th St,Miami,FL,33127,17866648097,Food Trucks,4.5,$$,42.37075,-71.23739
Mike's Pizzeria,3337 Fulton St,Brooklyn,NY,11208,17182777494,Pizza,3.5,$,47.65849,-122.35031
Salt Bay Cafe,88 Main St,Damariscotta,ME,4543,12075633302,Vegetarian,3.5,$$,44.9453748,-93.0954437
Esevagonte,6801 SW 8th St,Miami,FL,33144,13052670104,Pizza,4.5,$$,46.8439151,-96.8594028
Taco John's,1420 W 41st St,Sioux Falls,SD,57105,16053392730,Mexican,3.5,$,40.65419686,-111.8664014
Ma̱ana Restaurant,828 E 7th St,Saint Paul,MN,55106,16517938482,Latin American,4.5,$,38.3501199,-81.63412
Buddakan,75 9th Ave,New York,NY,10011,12129896699,Chinese,4,$$$,36.85750866,-119.7841613
Pizzeria Mozza,641 N Highland Ave,Los Angeles,LA,90036,13232970101,Pizza,4,$$,39.95652,-82.9210499
LongHorn Steakhouse,2117 W Roosevelt Blvd,Monroe,NC,28110,17042250060,Steakhouses,3,$$,39.9404771,-75.1493607
Picasso Cafe,3009 Paseo St,Oklahoma City,OK,73103,14056022002,Music Venues,4,$$,37.66282,-97.24499
Laspada's Original Hoagies,2645 S University Dr,Davie,FL,33328,19544761099,Sandwiches,4.5,$,40.70022583,-111.8986816
Milio's Sandwiches,8366 3rd St N,Oakdale,MN,55128,16517143951,Sandwiches,3,$,29.82167,-95.522979
Old Chicago Pizza & Taproom,11211 SE 82nd Ave,Portland,OR,97266,15037865009,Pizza,3.5,$$,29.74914,-95.3643
Logan's Roadhouse,201 Rhl Blvd,Charleston,WV,25309,13047444833,Steakhouses,2.5,$$,33.86771,-84.19175
Hamilton Tavern,5517 Harford Rd,Baltimore,MD,21214,14104261930,Pubs,4,$$,34.12205,-117.5114
Corner Bakery Cafe,10420 Louetta Rd,Houston,TX,77070,18329533310,Bakeries,3,$,33.49907,-86.79597
Bagel Emporium & Grille,1238 S Dixie Hwy,Coral Gables,FL,33146,13056669519,Bagels,3.5,$$,40.76167058,-111.8714103
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,40.62008,-74.49021
Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,47.709365,-122.319335
Smoothie King,2315 Ponce De Leon Blvd,Coral Gables,FL,33134,13052005392,Juice Bars & Smoothies,4,$,39.246065,-94.58407727
Steelhead Diner,95 Pine St,Seattle,WA,98101,12066250129,Diners,3.5,$$,33.7928146,-84.3517062
Rollin Smoke Barbeque,3185 S Highland Dr,Las Vegas,NV,89109,17028363621,Barbeque,4.5,$$,37.64595,-118.96691
Pho Hoa Restaurant,618 S Weller St,Seattle,WA,98104,12066247189,Vietnamese,3.5,$,39.03778,-94.34712
Shaver Lake Pizza,41820 Tollhouse Rd,Shaver Lake,CA,93664,15598417249,Pizza,4,$,32.33252,-90.1765999
Rioja,1431 Larimer St,Denver,CO,80202,13038202282,American (New),4.5,$$$,39.4373882,-76.6267616
Pizza Factory,1102 Water St,Port Townsend,WA,98368,13603857223,Pizza,3,$$,25.76435,-80.27265
Freemans,Freeman Aly,New York,NY,10002,12124200012,Breakfast & Brunch,4,$$,42.3295852,-83.039529
Diced,2342 SW 67th Ave,West Miami,FL,33155,17867732190,Fast Food,4.5,$,41.66097735,-87.79650935
Taco Del Mar,10215 NE Cascades Pkwy,Portland,OR,97220,15032888795,Fast Food,3,$,47.56006257,-122.3869382
The Lost Cajun,5350 S Santa Fe Dr,Littleton,CO,80120,17205358862,Cajun/Creole,4,$$,36.84071,-119.78162
Lee's China Bistro,7959 Wilson Rd,Fort Knox,KY,40121,15029424777,Chinese,2.5,$,34.3328759,-83.90525056
Smiling Moose Rocky Mountain Deli,1517 Wynkoop St,Denver,CO,80202,13032973354,Sandwiches,3.5,$$,36.838862,-119.752864
Picazzo's Healthy Italian Kitchen,4669 E Cactus Rd,Phoenix,AZ,85032,16029236001,Pizza,4,$$,25.76916768,-80.34465323
Spice Xing,100 Gibbs St,Rockville,MD,20850,13016100303,Indian,3.5,$$,47.65849,-122.35031
Your Dekalb Farmers Market,3000 E Ponce De Leon Ave,Decatur,GA,30030,14043776400,Farmers Market,4.5,$,44.09894616,-70.21665815
West Alabama Ice House,1919 W Alabama St,Houston,TX,77098,17135286874,Dive Bars,4,$,40.74195878,-73.98971666
Yard House,90 El Camino,Fresno,CA,93720,15592612165,Bars,3.5,$$,25.8402167,-80.1843861
Copper,311 East Blvd,Charlotte,NC,28203,17043330063,Indian,4,$$,33.8016535,-84.39227394
South Gate Brewing Company,40233 Enterprise Dr,Oakhurst,CA,93644,15596922739,American (Traditional),4,$$,39.95592,-75.2020299
Roaming Buffalo BBQ,2387 S Downing St,Denver,CO,80210,13037222226,Barbeque,4.5,$$,40.2160016,-74.0104854
Gnc #7686,44685 Five Mile Rd,Plymouth,MI,48170,17344532320,Vitamins & Supplements,4,$$,40.7626457,-111.8964157
Taquer�_a Tequila Authentic Mexican Food,301 NW 85th St,Seattle,WA,98117,12067844699,Mexican,4,$,35.1409321,-90.0533079
Nanning Wok,465 W Broadway,Boston,MA,2127,16172694688,Chinese,2.5,$,39.09294,-94.59362
Sunrise Mart,494 Broome St,New York,NY,10012,12122190033,Specialty Food,4,$$,40.712803,-73.962564
Chicago Raw,131 N Clinton St,Chicago,IL,60661,13128312729,Vegan,4.5,$$,39.74304389,-104.9700211
Coconut Thai Cafe,257 Washington St,Wellesley,MA,2481,17812358255,Thai,3.5,$$,40.723461,-74.070194
Zaina,9525 Aurora Ave N,Seattle,WA,98103,12063973211,Mediterranean,4.5,$,45.11842,-93.40172
Dan West Garden Center,4763 Poplar Ave,Memphis,TN,38117,19017676743,Nurseries & Gardening,5,$$,36.1262,-115.16527
Screen Door,2337 E Burnside St,Portland,OR,97214,15035420880,Cajun/Creole,4.5,$$,35.228915,-80.84119
Be Well Bakery & Cafe,2651 Huntingdon Pike,Huntingdon Valley,PA,19006,12159388638,Coffee & Tea,4.5,$$,45.5195369,-122.6739522
Jason's Deli,3473 Poplar Ave,Memphis,TN,38111,19013243181,Delis,3.5,$,41.90343636,-87.66522423
The Grange,166 Broadway,Providence,RI,2903,14018310600,Vegetarian,4,$$,39.76306,-105.0056
Namaste,110 Yale Blvd SE,Albuquerque,NM,87106,15052666900,Indian,4.5,$$,41.272719,-73.1260322
Green Seed Vegan,4320 Almeda Rd,Houston,TX,77004,18443658346,Vegan,4,$$,36.821375,-119.771131
Mi Peque̱o Mexico,81 Ferry St,Newark,NJ,7105,19733447600,Mexican,4,$$,39.94061962,-82.79118689
Purple Sprout Cafe,341 E Dundee Rd,Wheeling,IL,60090,12242237133,Vegan,4.5,$$,42.3125498,-71.1142898
Bramhall,769 Congress St,Portland,ME,4102,12078051978,Bars,4.5,$$,40.70507078,-74.01576074
Naan -N- Curry,709 S 3rd St,Renton,WA,98057,14252716226,Indian,3.5,$$,29.7215357,-95.41887522
Red Robin Gourmet Burgers,265 NJ 3 E.,Clifton,NJ,7014,19734709222,Burgers,3,$$,45.53357519,-122.6539166
Peter Piper Pizza,6223 E Sam Houston Pkwy N,Houston,TX,77049,12814547766,Pizza,3.5,$,40.14214,-82.99206
Chicago Raw,131 N Clinton St,Chicago,IL,60661,13128312729,Vegan,4.5,$$,36.83933646,-119.6944204
Taco Mayo,1200 W Britton Rd,Oklahoma City,OK,73114,14058405879,Mexican,4.5,$$,25.750963,-80.258375
Cafe Strudel,300 State St,West Columbia,SC,29169,18037946634,American (New),4,$$,34.04074,-118.42786
Nuvrei,404 NW 10th Ave,Portland,OR,97209,15035463032,Bakeries,4,$,33.804511,-84.393731
Bob's Blue Sky Cafe,41781 Tollhouse Rd,Shaver Lake,CA,93664,15598417106,Coffee & Tea,3.5,$,33.4661199,-112.01546
FiRE + iCE  Grill + Bar,205 Berkeley St,Boston,MA,2116,16174823473,American (New),3,$$,42.4158279,-83.4324451
Nong's Khao Man Gai,SW 10th & Alder St,Portland,OR,97205,19712553480,Thai,4.5,$,25.811967,-80.195144
The Marshal,628 10th Ave,New York,NY,10036,12125826300,Breakfast & Brunch,4,$$,41.6419183,-87.7377052
27 Mix,27 Halsey St,Newark,NJ,7102,19736480643,American (New),3.5,$$,33.82167379,-84.36791778
Nooddi Thai Chef,42 E State St,Media,PA,19063,16108928710,Thai,3.5,$$,37.65038426,-118.9851248
Noodles & Company,903 Indiana Ave,Indianapolis,IN,46202,13176380340,Noodles,3.5,$,41.8903431,-87.6338062
Country Brook Cafe,98 Amesbury Rd,Kensington,NH,3833,16037775111,Breakfast & Brunch,4,$,25.787269,-80.212242
Red Robin Gourmet Burgers,9990 E. 13th Street,Wichita,KS,67206,13164256300,Burgers,3.5,$$,40.6151009,-111.888237
Catch 31 Fishhouse and Bar,3001 Atlantic Ave,Virginia Beach,VA,23451,17572133472,Bars,3.5,$$$,35.72532289,-97.4257379
Smokey D's BBQ,5055 NW 2nd St,Des Moines,IA,50313,15152432747,Barbeque,4,$$,44.9453748,-93.0954437
Water Lily Spa,355 Broome St,New York,NJ,10013,12123437942,Massage,3.5,$$,29.79058,-95.38753
Breadeaux Pizza,825 17th Ave SW,Altoona,IA,50009,15159673708,Pizza,4,$$,37.33211713,-119.6546503
India Palace,377 Court St NE,Salem,OR,97301,15033714808,Indian,3.5,$$,25.7592232,-80.25861638
Jet's Pizza,4718 Anthony Wayne Dr,Detroit,MI,48201,13132977000,Pizza,2.5,$,25.76435,-80.27265
Cacao Tree Cafe,204 W Fourth St,Royal Oak,MI,48067,12483369043,Vegetarian,4.5,$$,25.6867416,-80.3126699
Domino's Pizza,616 N Jefferson St,Jackson,MS,39202,16013535600,Pizza,3,$$,33.78464162,-84.40565236
Pizza Factory,40120 Hwy 41,Oakhurst,CA,93644,15596832700,Pizza,3.5,$$,42.35689,-71.05994
Gallo Blanco,928 E Pierce St,Phoenix,AZ,85006,16023270880,Tacos,4,$$,40.67419,-74.01706
Masala Bites,2133 Upton Dr,Virginia Beach,VA,23454,17575632828,Indian,4.5,$$,40.7296175,-73.9887888
Aloft Charlotte Uptown at the EpiCentre,210 East Trade St,Charlotte,NC,28202,17043331999,Hotels,3,$$,33.71249263,-112.1138864
Beef 'N Bottle,4538 S Blvd,Charlotte,NC,28209,17045239977,Steakhouses,3.5,$$$,25.897226,-80.162323
LongHorn Steakhouse,902-A Gervais St,Columbia,SC,29201,18032545100,Steakhouses,3,$$,25.811967,-80.195144
Mountain Mike's Pizza,8965 N Cedar Ave,Fresno,CA,93720,15592614111,Pizza,3,$$,39.27377,-76.77867
Rag̼ & Pesto,6445 Westheimer Rd,Houston,TX,77057,17132669999,Pizza,4,$$,40.75988101,-73.83258536
Pizza Ranch,1845 E County Rd D,Maplewood,MN,55109,16517774500,Pizza,3.5,$$,38.9052503,-77.0656451
Figaro's Pizza,9023 Key Peninsula Hwy N,Lakebay,WA,98349,12534324919,Pizza,3.5,$$,39.768403,-86.158068
Sweetwater Steakhouse,41177 Hwy 41,Oakhurst,CA,93644,15596585252,Steakhouses,3.5,$$,40.7753227,-73.909217
Thai BBQ,4180 S Jones Blvd,Las Vegas,NV,89103,17022220375,Thai,3.5,$$,42.352684,-83.0698547
Tannery Row Ale House,554 W Main St,Buford,GA,30518,16787658979,Wine Bars,3.5,$$,29.741075,-95.443375
Revolve Kitchen & Brew,611 Doug Baker Blvd,Birmingham,AL,35242,12055458523,American (New),4,$$,37.65038426,-118.9851248
Butch's Italian Cafe,,Columbus,OH,43110,,Italian,5,$,26.37142,-80.07722
Sakura,1735 E Skyline Dr,South Ogden,UT,84405,18014790333,Sushi Bars,4.5,$$,42.23002625,-83.67908478
Tongue In Cheek,989 Payne Ave,Saint Paul,MN,55130,16518886148,American (New),4.5,$$,37.04357015,-76.38153702
Thai Sweet Basil,209 N Main St,Andover,MA,1810,19784708098,Thai,4,$$,47.67583913,-122.3875068
Surf N Turf Tacos,2310 Kuhio Ave,Honolulu,HI,96815,18089228226,Mexican,3.5,$$,39.71304283,-104.9220581
Alewife Baltimore,21 N Eutaw St,Baltimore,MD,21201,14105455112,American (New),3.5,$$,41.2232126,-111.9718474
Simple Simon's,12726 Fm 1409 Rd,Mont Belvieu,TX,77580,12815762022,Pizza,4,$$,33.76394272,-84.34881592
Quintessence,263 E 10th St,New York,NY,10009,16466541823,Live/Raw Food,4,$$,33.50155435,-86.79049456
Snappy Tomato Pizza,793 Taylorsville Rd,Taylorsville,KY,40071,15024778300,Pizza,3.5,$,40.00848345,-75.29209748
Saltgrass Steak House,1803 Shepherd Dr,Houston,TX,77007,17138697074,Steakhouses,3,$$,40.0319999,-75.2129999
Ichiza,4355 Spring Mountain Rd,Las Vegas,NV,89102,17023673151,Japanese,4,$$,36.83708697,-119.6827654
Casa Velasco Mexican Restaurant,54311 Rd 432,Bass Lake,CA,93604,15596832272,Mexican,4.5,$$,34.03212,-118.26614
Cafe La Maude,816 N 4th St,Philadelphia,PA,19123,12673187869,Cafes,4.5,$$,35.23059246,-80.94510073
Simm Oriental Cuisine,33466 Havlik Dr,Scappoose,OR,97056,15035434099,Asian Fusion,4,$$,40.775595,-73.95605
Luciano's,3200 Las Vegas Blvd S,Las Vegas,NV,89109,17027321366,Italian,4,$$,40.81794,-74.40516
Panera Bread,1380 16th Street Mall,Denver,CO,80202,17202146300,Sandwiches,3.5,$,39.09144,-94.58504
Boston's Restaurant & Sports Bar,15310 Main St,Mill Creek,WA,98012,14253384900,Pizza,3,$$,40.71040603,-74.00829434
Beautiful Day Cafe,2516 E Central Ave,Wichita,KS,67214,13169779333,Vegan,4.5,$$,45.53357519,-122.6539166
Pizza King,12110 E Washington St,Indianapolis,IN,46229,13178912555,Pizza,3.5,$,42.351503,-71.060239
Kente's,301 N Back River Rd,Hampton,VA,23669,17577221471,Soup,4.5,$,36.952747,-120.077028
Premier Brick Oven Pizza,1628 Howard Rd,Madera,CA,93637,15593954322,Pizza,4.5,$,25.76750548,-80.36833206
Paul Revere's Pizza,3201 Indianola Ave,Des Moines,IA,50315,15152449256,Pizza,3,$$,40.70256946,-73.99324761
Corropolese Bakery & Deli,2014 Old Arch Rd,Norristown,PA,19401,16102728957,Bakeries,4.5,$,39.43164606,-76.62289457
Fazoli's,807 S State St,Westerville,OH,43081,16147943612,Italian,4,$,44.94152482,-123.0392271
Veggie Galaxy,450 Massachusetts Ave,Cambridge,MA,2139,16174971513,Vegetarian,4,$$,61.19737799,-149.9058288
Faidley Seafood,203 N Paca St,Baltimore,MD,21201,14107274898,Seafood,4,$$,41.5725949,-93.7089906
Sarah's Market & Cafe,200 Concord Ave,Cambridge,NH,2138,16178765999,Grocery,4.5,$,42.3315987,-83.07595336
Furr's Fresh Buffet,2004 Wyoming Blvd NE,Albuquerque,NM,87112,15052986886,Buffets,3,$$,40.6707147,-73.9785903
The Capital Grille,444 Brickell Ave,Miami,FL,33131,13053744500,Steakhouses,4,$$$,40.0726845,-75.0336288
El Rey de Oros,112 W Moreland Ave,Hatboro,PA,19040,12157911987,Salvadoran,4.5,$,36.82245203,-76.14954763
Miller's Landing,37976 Rd 222,Bass Lake,CA,93669,15596423633,Boating,4.5,$$,41.8914851,-87.6301826
Buddakan,75 9th Ave,New York,NY,10011,12129896699,Chinese,4,$$$,36.77867,-76.19154
Feast & Forest,212 24th St N,Birmingham,AL,35203,12059201862,Cafes,4.5,$$,36.8412,-76.13331
Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,36.8483728,-119.7891436
The Pickled Pedaler,602 Virginia Ave,Indianapolis,IN,46203,13178770624,Sports Bars,4.5,$$,41.96143722,-87.66933581
SOL Mexican Cocina,200 N Columbine St,Denver,CO,80206,13039532208,Bars,4,$$,40.7499899,-111.89789
Bite Caf̩,1035 N Western Ave,Chicago,IL,60622,17733952483,Breakfast & Brunch,4,$$,45.51956,-122.65333
Terra Rossa Ristorante,527 Sugarbush Access Rd,Warren,VT,5674,18025837676,Italian,4,$$,36.7867809,-119.7899329
Rare Earth Coffee,7505 N Willow Ave,Fresno,CA,93720,15592982230,Coffee & Tea,4.5,$,47.62397,-122.29521
Hangawi,12 E 32nd St,New York,NY,10016,12122130077,Vegetarian,4,$$$,42.33853095,-83.06814505
Quartino Bottega Organica,11 Bleecker St,New York,NY,10012,12125295133,Italian,3.5,$$,44.4783039,-73.2132546
Pizza Ranch,2717 W 41st St,Sioux Falls,SD,57105,16052718646,Pizza,3,$$,40.63817921,-74.00619777
Square Cafe,150 N St,Hingham,MA,2043,17817404060,American (New),4,$$$,43.05793185,-87.89914204
FiRE + iCE  Grill + Bar,205 Berkeley St,Boston,MA,2116,16174823473,American (New),3,$$,41.85798314,-71.39127374
Pizza Ranch,1845 E County Rd D,Maplewood,MN,55109,16517774500,Pizza,3.5,$$,45.53527,-122.65079
Kung Food Restaurant,8071 N Lombard Way,Portland,OR,97203,15032863131,Asian Fusion,3.5,$,36.7726,-119.7728
