,restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
7425,Oddball Eats,3000 Richmond Ave,Houston,TX,77098,12812050911,Food Trucks,4.5,$,41.89879608,-87.62302399
7426,Henry's Denver,500 16th St,Denver,CO,80202,17203998466,American (New),3.5,$$,40.75988101,-73.83258536
7427,Farmer and the Dale,12158 MacDonough,Reedley,CA,93654,15592407643,Food Delivery Services,3.5,$$,42.87083261,-71.40414726
7428,The Burrito Factory,5920 South Blvd,Charlotte,NC,28217,19809391928,Tex-Mex,4,$,37.3331104,-119.660292
7429,Raw Earth Juicery,8040 N Cedar Ave,Fresno,CA,93720,15593260645,Juice Bars & Smoothies,4.5,$$,29.732623,-95.494807
7430,Souper Jenny Westside,1082 Huff Rd,Atlanta,GA,30318,14046039977,Soup,4,$$,37.637538,-118.966934
7431,Siam PT,1435 S State St,Salt Lake City,UT,84115,18014743322,Thai,3.5,$$,36.85154211,-119.7767526
7432,Spring Natural Restaurant,98 Kenmare St,New York,NY,10012,12129660290,American (New),3.5,$$,43.5369342,-96.7314249
7433,Chicago Raw,131 N Clinton St,Chicago,IL,60661,13128312729,Vegan,4.5,$$,33.9979803,-81.0448025
7434,Real Cafe,9600 SW 8th St,Miami,FL,33174,13052264192,Spanish,4,$$,29.7333189,-95.4191919
7435,TOGO'S Sandwiches,2180 W Cleveland Ave,Madera,CA,93637,15596739990,Sandwiches,4,$$,35.5947971,-80.8775845
7436,Andes Cafe,2311 Canal St,Houston,TX,77003,18326590063,Venezuelan,4,$$,36.8070198,-119.7257396
7437,St Kilda,300 SW 5th St,Des Moines,IA,50309,15153697854,Cafes,4.5,$$,38.65643,-94.33041
7438,Natural Way Cafe,23-25 Broadway,Fair Lawn,NJ,7410,12017911717,Cafes,4.5,$$,36.85311,-119.75545
7439,Peace Café,2239 S King St,Honolulu,HI,96826,18089517555,Vegan,4.5,$$,35.1397175,-90.0520238
7440,3 Sisters Café,6223 N Guilford Ave,Indianapolis,IN,46220,13172575556,Cafes,4,$$,25.8318381,-80.3300814
7441,Raisin Rack Natural Food Market,2545 W Schrock Rd,Westerville,OH,43081,16148825886,Bakeries,4,$$,36.83626,-119.77252
7442,Rio Acai Bowls - Downtown Fresno,1915 Fulton St,Fresno,CA,93721,15594127725,Acai Bowls,4.5,$,36.7867809,-119.7899329
7443,La Chinita Poblana,927 E Westfield Blvd,Indianapolis,IN,46220,13177228108,Mexican,4.5,$,41.87845,-87.62648
7444,Portia's Cafe,4428 Indianola Ave,Columbus,OH,43214,16149283252,Vegan,4.5,$$,36.7867809,-119.7899329
7445,Seva Detroit,66 E Forest Ave,Detroit,MI,48201,13139746661,Vegetarian,3.5,$$,44.8576202,-93.3050049
7446,Sevananda Natural Foods Market,467 Moreland Ave NE,Atlanta,GA,30307,14046812831,Grocery,4,$$,33.4657562,-111.9718284
7447,Tutti Gusti,3102 Fait Ave,Baltimore,MD,21224,14105344040,Italian,3.5,$$,35.753757,-81.2817
7448,Subway,1300 N Ashland Ave,Chicago,IL,60622,17732894922,Sandwiches,3,$,29.80182,-95.45916
7449,Whole World Natural Restaurant & Bakery,3269 N High St,Columbus,OH,43202,16142685751,Bakeries,4,$,43.0367346,-87.9780485
7450,Slows Bar BQ,2138 Michigan Ave,Detroit,MI,48216,13139629828,Barbeque,4,$$,42.428385,-71.0150244
7451,Roll'n Pin Café & Grille,3015 W Russell St,Sioux Falls,SD,57107,16053399191,American (Traditional),4,$,36.8483728,-119.7891436
7452,India Palace,505 E Twain Ave,Las Vegas,NV,89169,17027964177,Indian,4,$$,39.95304948,-75.15947182
7453,Pollo Tropical,7090 Coral Way,Miami,FL,33155,13052616021,Latin American,3,$,25.79833353,-80.19914681
7454,Everest on Grand,1278 Grand Ave,Saint Paul,MN,55105,16516961666,Himalayan/Nepalese,4,$$,34.0252399,-118.39714
7455,Aesop's Table,919 Dale St N,St Paul,MN,55103,16514886591,Delis,4,$,35.13572,-90.00471
7456,Green St. Grille,120 W Green St,Bensenville,IL,60106,16304741201,Bars,4,$$,41.90361744,-87.63023966
7457,South Gate Brewing Company,40233 Enterprise Dr,Oakhurst,CA,93644,15596922739,American (Traditional),4,$$,29.80182,-95.45916
7458,Ugly Mug Café & Coffee Roasters,1309 NE 43rd St,Seattle,WA,98105,12065473219,Breakfast & Brunch,4.5,$,41.9632232,-87.67374689
7459,Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,15598776300,Coffee & Tea,5,$,25.7592232,-80.25861638
7460,Sweet Tomatoes,7114 North Fresno St,Fresno,CA,93720,15594355797,Vegetarian,4,$$,40.721128,-73.983933
7461,Albero Cafe,4811 E Central Ave,Wichita,KS,67208,13162609667,Italian,4,$$,39.93954,-82.99112
7462,Moksha Clothing & Accessories,,Seattle,WA,,,Women's Clothing,4,$$,37.1074244,-119.3191947
7463,Juice Press,207 7th Ave,Brooklyn,NY,11215,12127770034,Juice Bars & Smoothies,3.5,$$$$,40.0632931,-83.0404152
7464,Domino's Pizza,4257 W 3rd St,Los Angeles,LA,90020,12133853888,Pizza,2,$,36.974411,-120.0832748
7465,The Uber Sausage,2730 E Colfax Ave,Denver,CO,80206,13038627894,Hot Dogs,4.5,$,25.76649877,-80.19492568
7466,XIX - Nineteen,200 S Broad St,Philadelphia,PA,19102,12157901919,Bars,3.5,$$$,36.12095546,-115.1698532
7467,La Sandwicherie Brickell,34 SW 8th St,Miami,FL,33130,13053749852,Sandwiches,4,$,33.94487,-84.49752
7468,Charles Street Dinner House,Hwy 140 and 7th St,Mariposa,CA,95338,12099662366,American (New),4.5,$$,37.3331104,-119.660292
7469,Lawrence Fish Market,3914 W Lawrence Ave,Chicago,IL,60625,17732676838,Sushi Bars,4.5,$,25.76533217,-80.18897924
7470,Kurry Pavilion,430 3rd Ave,New York,NY,10016,16464845977,Indian,4,$$,45.56876755,-122.5449905
7471,Franklin & Company Tavern,5923 Franklin Ave,Los Angeles,LA,90028,13234631552,American (Traditional),3.5,$$,39.76675,-86.16114
7472,Crab Cakes Restaurant,49271 Golden Oak Lp,Oakhurst,CA,93644,15596417667,Seafood,4,$$,25.73033,-80.23411
7473,Candle 79,154 E 79th St,New York,NY,10075,12125377179,Vegetarian,4,$$$,45.5227462,-122.6759296
7474,Big Bowl,60 E Ohio St,Chicago,IL,60611,13129511888,Chinese,3.5,$$,29.71778,-95.49962
7475,Uchi,904 Westheimer Rd,Houston,TX,77006,17135224808,Sushi Bars,4.5,$$$,37.33911971,-119.6437667
7476,Amélie,22 W 8th St,New York,NY,10011,12125332962,French,4.5,$$,25.81032,-80.33242
7477,P S & Co,1706 Locust St,Philadelphia,PA,19103,12159851706,Juice Bars & Smoothies,4,$$,47.6126999,-122.33343
7478,Mel's Market,1001 4th Ave,Seattle,WA,98154,12066236771,Sandwiches,4,$,37.03301,-76.46217
7479,Le Village,127 E 7th St,New York,NY,10009,12125390231,French,4.5,$$,35.1423599,-90.05356
7480,Crudo,3603 E Indian School Rd,Phoenix,AZ,85018,16023588666,Italian,4.5,$$$,39.9531924,-83.80331665
7481,Devin's Fish & Chips,747 Saint Nicholas Ave,New York,NY,10031,12124915518,Fish & Chips,4,$,25.7592232,-80.25861638
7482,The Hit Joint,2380 Glendale Blvd,Los Angeles,LA,90039,13236667625,Recording & Rehearsal Studios,4.5,$,39.021757,-76.698569
7483,Pulp Juice and Smoothie Bar,3664 Fishinger Blvd,Hilliard,OH,43026,16146557857,Juice Bars & Smoothies,4,$,40.72369,-74.0045776
7484,Dante & Luigi's,762 S 10th St,Philadelphia,PA,19147,12159229501,Italian,4,$$,30.17871079,-95.53941062
7485,A-Star Buffet,4984 E Kings Canyon Rd,Fresno,CA,93727,15592552788,Buffets,2.5,$$,45.52946,-122.69433
7486,Shaver Lake Lodge Restaurant and Bar,44185 California 168,Shaver Lake,CA,93664,15598415393,American (Traditional),4,$$,40.67129694,-74.01130915
7487,Rasoi Indian Kitchen,1810 K St NW,"Washington, DC",DC,20006,12027755660,Indian,3,$$,41.26062805,-95.98109232
7488,The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,33.05472548,-111.379125
7489,Krema Nut Company,1000 Goodale Blvd,Columbus,OH,43212,16142994131,Specialty Food,4.5,$,21.3086109,-157.8621979
7490,Buds,509 East 300 S,Salt Lake City,UT,84102,,Vegan,4.5,$,39.0348428,-94.5835066
7491,The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,39.97924423,-75.1121521
7492,Salad Creations,2001 Biscayne Blvd,Miami,FL,33137,13055765333,American (Traditional),3.5,$,47.63244,-122.31011
7493,Champ Burger,304 Sampson St,Houston,TX,77003,17132272094,Burgers,4.5,$,41.88334361,-87.62583377
7494,Pho Saigon 8,550 Oyster Point Rd,Newport News,VA,23602,17573690948,Vietnamese,4,$$,37.64958852,-118.9836585
7495,Dragon Lady Lounge,3188 N Elston Ave,Chicago,IL,60618,18722085322,Korean,4,$,36.80797577,-119.6982498
7496,Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,15598776300,Coffee & Tea,5,$,39.09757671,-94.58307843
7497,Casa Diablo Vegan Strip Club,2839 NW St Helens Rd,Portland,OR,97210,15032226600,Strip Clubs,3.5,$$,29.73509809,-95.41775275
7498,The Green Cat,3801 Pacific Ave,Virginia Beach,VA,23451,17574177377,Juice Bars & Smoothies,4,$$,40.52366099,-74.32203501
7499,Cafe Yumm!,1010 NE 7th Ave,Portland,OR,97232,15032369866,Sandwiches,3,$,40.81809834,-73.96087293
7500,sweetgreen,1471 P St NW,"Washington, DC",DC,20005,12022347336,Salad,4,$,40.98924883,-73.80908172
7501,Sweet Tomatoes,7114 North Fresno St,Fresno,CA,93720,15594355797,Vegetarian,4,$$,40.7687424,-73.9212205
7502,Yard House,90 El Camino,Fresno,CA,93720,15592612165,Bars,3.5,$$,35.57560064,-80.82123801
7503,Le District,225 Liberty St,New York,NY,10281,12129818588,French,3,$$,38.84707,-76.92264
7504,Mysore Woodlands,2548 W Devon Ave,Chicago,IL,60659,17733388160,Vegetarian,3.5,$$,25.78715,-80.33734
7505,Seasons 52,8650 Keystone Crossing,Indianapolis,IN,46240,13178465252,American (New),4,$$,45.59032,-122.7554
7506,Farmhouse Kitchen,204 E Atlantic Ave,Delray Beach,FL,33444,15612663642,Bars,3.5,$$,40.54588369,-74.33256999
7507,Vintage Kitchen,999 Waterside Dr,Norfolk,VA,23510,17576253370,American (New),3.5,$$$,35.21255,-80.8353
7508,Go Vegan Cafe,5875 S Rainbow Blvd,Las Vegas,NV,89118,17024058550,Juice Bars & Smoothies,4,$$,41.89168549,-87.60834503
7509,Hapa Asian Fusion,14625 SW Teal Blvd,Beaverton,OR,97007,15035907800,Hawaiian,4,$,40.73131837,-74.00035465
7510,Kenji's Teriyaki Grill,5776 N Blackstone Ave,Fresno,CA,93710,15593746800,Japanese,4.5,$$,39.98154,-83.0046
7511,Irma's Kitchen,906 N 15th Ave,Phoenix,AZ,85007,16022522620,Mexican,4.5,$,40.6875381,-73.9769135
7512,Baladi Mediterranean Cafe,626 Hilltop W Shopping Ctr,Virginia Beach,VA,23451,17574258877,Mediterranean,4.5,$$,29.757294,-95.39811
7513,Fellini Pizzeria,166 Wickenden St,Providence,RI,2903,14017516737,Pizza,4,$,43.0244015,-71.0774473
7514,The Train Depot,3045 E Ashlan Ave,Fresno,CA,93726,15594421401,Sandwiches,4,$$,35.13710785,-90.01947021
7515,Native Foods Cafe,218 S Clark St,Chicago,IL,60604,13123326332,American (New),4,$$,38.920809,-77.071482
7516,Chennai Garden by Tiffin Wallah,127 E 28th St,New York,NY,10016,12126857301,Indian,4,$$,44.910464,-93.151779
7517,IndeBlue,205 13th St,Philadelphia,PA,19107,12155454633,Indian,4.5,$$,38.0527814,-81.1037209
7518,Longboards,5415 Johnson Dr,Mission,MO,66205,19132362523,Hawaiian,4.5,$,33.76664803,-84.34890613
7519,Homegrown Smoker,8638 N Lombard St,Portland,OR,97203,15034777274,Vegan,4.5,$,40.74227627,-74.0048001
7520,Organic Pastures Dairy,7221 S Jameson Ave,Fresno,CA,93706,15598469732,Specialty Food,4,$$$,43.61704703,-116.205467
7521,Lakewinds Food Co-op,6420 Lyndale Ave S,Richfield,MN,55423,16128148000,Health Markets,4,$$,33.46206443,-111.9450701
7522,El Palacio De Los Jugos,5721 W Flagler St,Miami,FL,33144,13052641503,Fruits & Veggies,4,$,45.46342087,-122.6840134
7523,Red Bamboo,140 W 4th St,New York,NY,10012,12122601212,Vegetarian,4,$$,40.98248185,-73.68452499
7524,sweetgreen,50 Washington St,Brooklyn,NY,11201,13477574900,Vegetarian,3,$$,36.84071,-119.78162
7525,sweetgreen,659 Boylston St,Boston,MA,2116,16179363464,American (New),4,$$,36.9234581,-119.8686066
7526,Central Pizza & Hot Dog Company,20148 10th Ave NE,Poulsbo,WA,98370,13607794953,Pizza,4,$,45.519483,-122.44448
7527,Rawesome Juicery,209 Edgewood Ave SE,Atlanta,GA,30303,14049966698,Juice Bars & Smoothies,4.5,$,39.7507619,-104.9851677
7528,Jay & Lloyd's Kosher Deli,2718 Ave U,Brooklyn,NY,11229,17188915298,Delis,4,$$,41.6436396,-93.4835719
7529,Cafe Vienna,200 Nassau St,Princeton,NJ,8542,16099245100,Austrian,3,$$,48.10851,-123.09142
7530,Ethereal Cupcakes And Coffee Shoppe,3150 Allainby Way,Hampton,VA,23666,17572230300,Bakeries,4,$,37.59800825,-118.8498532
7531,Wilton Manors Green Market,2020 Wilton Dr,Wilton Manors,FL,33305,,Farmers Market,2,$$,21.27228165,-157.8228153
7532,Pok Pok,3226 SE Division St,Portland,OR,97202,15032321387,Thai,4,$$,40.76215952,-111.8906986
7533,Melt Bar and Grilled,4206 Worth Ave,Columbus,OH,43219,16149346020,Sandwiches,3.5,$$,47.59736,-122.32707
7534,Ritu Ki Rasoi,207 Cambridge St,Burlington,MA,1803,17812298349,Indian,3.5,$$,29.73702021,-95.41850609
7535,Katalina's,1105 Pennsylvania Ave,Columbus,OH,43201,16142942233,American (New),4,$$,41.208394,-96.0815549
7536,Pop's Diner Co.,2808 Sabre St,Virginia Beach,VA,23452,17573406085,Diners,4,$,61.18156,-149.81599
7537,Chomp,200 S Main St,Rochester,MI,48307,12486081054,American (Traditional),4,$$,25.76249622,-80.19399069
7538,Trattoria 225,225 Harrison St,Oak Park,IL,60304,17083588555,Italian,3.5,$$,41.57476573,-73.42034599
7539,Le George,124 E Main St,Northville,MI,48167,12489242016,Mediterranean,4,$$,43.64896732,-116.4124793
7540,3 Brothers Pizza Cafe,75 Merritts Rd,Farmingdale,NY,11735,15167551100,Pizza,4,$$,25.6867416,-80.3126699
7541,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,35.13666691,-89.99137735
7542,Bruster's Ice Cream,3730 Carmia Dr,Atlanta,GA,30331,14043495056,Ice Cream & Frozen Yogurt,4,$,45.03644138,-93.0243844
7543,Falafel Gourmet,4344 N State Rd 7,Coral Springs,FL,33073,19547528340,Falafel,4.5,$,36.79438,-119.77406
7544,Yolo Sushi Bar & Karaoke,4907 E Kings Canyon Rd,Fresno,CA,93727,15593745190,Sushi Bars,3,$$,33.4492351,-112.0656115
7545,The Capital Grille,40 W Washington St,Indianapolis,IN,46204,13174238790,Steakhouses,4.5,$$$,39.2993499,-76.61545
7546,Domino's Pizza,9630 University City Blvd,Charlotte,NC,28213,17045967071,Pizza,2.5,$,39.75083,-105.00003
7547,Subway,4819 SW 8th St,Miami,FL,33134,,Sandwiches,1,$,34.13713,-118.21509
7548,Figaro's Pizza,315 N Milwaukee St,Waterford,WI,53185,12625345100,Pizza,3,$$,41.13826064,-104.820562
7549,Zab Thai,530 SW 205th Ave,Hillsboro,OR,97006,15036909622,Thai,3.5,$$,42.41112,-71.10735
7550,Eataly - Chicago,43 E Ohio St,Chicago,IL,60611,13125218700,Specialty Food,4,$$,39.27725462,-76.61249739
7551,757 Poke',4554 Virginia Beach Blvd,Virginia Beach,VA,23462,17575004665,Hawaiian,4.5,$$,35.99515465,-115.2063506
7552,Pizza Ranch,2717 W 41st St,Sioux Falls,SD,57105,16052718646,Pizza,3,$$,33.7928146,-84.3517062
7553,Aab India Restaurant,1470 Grandview Ave,Grandview Heights,OH,43212,16144862800,Indian,4,$$,35.4731547,-97.51875784
7554,Chipotle Mexican Grill,909 Texas St,Houston,TX,77002,17132256633,Mexican,3.5,$,44.9508821,-92.9351313
7555,Casa Corona,7044 N Cedar Ave,Fresno,CA,93720,15593237409,Mexican,3.5,$$,37.9856706,-81.13471749
7556,Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,40.69485,-73.95293
7557,Sitar Indian Restaurant,729 20th St S,Birmingham,AL,35233,12053236500,Indian,3.5,$$,40.78026779,-74.00959581
7558,Lombardi's Pizza,32 Spring St,New York,NY,10012,12129417994,Pizza,4,$$,39.72572,-104.97202
7559,Chipotle Mexican Grill,1726 N High St,Columbus,OH,43201,16142910274,Mexican,2.5,$,40.761977,-73.831607
7560,Bloodroot Vegetarian Restaurant,85 Ferris St,Bridgeport,CT,6605,12035769168,Vegetarian,4,$$,36.98855,-119.71248
7561,South City Kitchen - Midtown,1144 Crescent Ave NE,Atlanta,GA,30309,14048737358,Southern,4.5,$$,42.9826,-87.9293
7562,Wing King Cafe,13209 Carowinds Blvd,Charlotte,NC,28273,17045041954,American (Traditional),4,$$,45.28660965,-122.3355484
7563,Grape Leaves,24700 Greenfield Rd,Oak Park,MI,48237,12489680008,Middle Eastern,3.5,$$,38.410283,-81.84423
7564,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,CT,11354,17183213838,Shanghainese,4,$,39.93761485,-74.97098423
7565,Logan's Roadhouse,5901 Poplar Ave,Memphis,TN,38119,19016842272,Steakhouses,1.5,$$,40.6663208,-73.98239136
7566,Umami Asian Cuisine,1400 NW 87th Ave,Doral,FL,33172,13055948688,Japanese,3.5,$$,36.838862,-119.752864
7567,The Juice Company,845 42nd St,Des Moines,IA,50312,15153349917,Juice Bars & Smoothies,3.5,$,40.7506062,-73.9801755
7568,Tropical Smoothie Cafe,1640 E Camelback Rd,Phoenix,AZ,85016,16022741180,Juice Bars & Smoothies,3.5,$,35.72532289,-97.4257379
7569,O'Naturals,75 Francis St,Boston,MA,2115,16172326200,Sandwiches,3,$$,33.80943403,-84.43679718
7570,The Bazaar by José Andrés,465 South La Cienega Blvd,Beverly Hills,LA,90048,13102465555,Spanish,4,$$$$,37.64196777,-118.9658813
7571,Shapiro's Delicatessen,808 S Meridian St,Indianapolis,IN,46225,13176314041,Delis,4,$$,25.76916768,-80.34465323
7572,Rudy's Bar & Grill,627 9th Ave,New York,NY,10036,16467070890,Dive Bars,4,$,25.68774,-80.35391
7573,Green Bee Juicery,1526 E 46th St,Minneapolis,MN,55407,,Juice Bars & Smoothies,4,$$$,42.35146597,-71.06255665
7574,Smoothie King,1926 28th Ave S,Birmingham,AL,35209,12058709771,Health Markets,3,$$,38.227666,-85.735413
7575,The Village Bakery,4509 Kelvin Dr,Houston,TX,77005,17135245264,Bakeries,4.5,$$,36.84316,-76.133603
7576,Pizza Factory,40120 Hwy 41,Oakhurst,CA,93644,15596832700,Pizza,3.5,$$,42.3578243,-71.0551782
7577,Snappy Tomato Pizza,793 Taylorsville Rd,Taylorsville,KY,40071,15024778300,Pizza,3.5,$,42.963798,-71.48028
7578,South Side Roots Cafe & Market,280 Reeb Ave,Columbus,OH,43207,16144689300,American (Traditional),5,$,36.73576,-119.78444
7579,The Cheesecake Factory,265 Central Park Ave,Virginia Beach,VA,23462,17574732900,Desserts,3.5,$$,42.38567,-83.29437
7580,Jamba Juice,1215 Herndon Ave,Clovis,CA,93612,15593221463,Juice Bars & Smoothies,4,$,41.8839551,-87.6581263
7581,La Palma Mexican Restaurant,1629 E State Rt 29,Urbana,OH,43078,19376524999,Mexican,3,$$,42.3536316,-83.0595906
7582,Johnnie's Fresh Meat,800 Smith St,Charleston,WV,25301,13043420224,Grocery,4.5,$$,35.72532289,-97.4257379
7583,Sweetwater Cuisine,4216 Virginia Beach Blvd,Virginia Beach,VA,23452,17574037073,Caterers,4,$$,21.30147099,-157.8453948
7584,The Hummus & Pita,585 6th Ave,New York,NY,10011,12125107405,Mediterranean,4,$,25.7768358,-80.2886574
7585,Nanning Wok,465 W Broadway,Boston,MA,2127,16172694688,Chinese,2.5,$,35.210756,-80.855838
7586,Hill City Deli,387 Springfield Rear,Summit,NY,7901,19082733034,Delis,5,$,29.73509809,-95.41775275
7587,Marco's Pizza,5310 N Hamilton Rd,Columbus,OH,43230,16148552133,Italian,4.5,$$,42.49007034,-83.12519836
7588,Orient Express,3111 St Paul St,Baltimore,MD,21218,14108890031,Chinese,2.5,$,32.33252,-90.1765999
7589,Veda - Modern Indian Bistro,1920 Chestnut St,Philadelphia,PA,19103,12675192001,Indian,4,$$,42.49007034,-83.12519836
7590,Fat Matt's Rib Shack,1811 Piedmont Ave NE,Atlanta,GA,30324,14046071622,Barbeque,4,$$,42.357022,-71.1446841
7591,Cafe Taj Mahal,3036 Waialae Ave,Honolulu,HI,96816,18087326496,Indian,4,$$,39.0571049,-94.5970107
7592,India Palace,2941 W Bell Rd,Phoenix,AZ,85053,16029424224,Indian,4,$$,37.13867625,-119.3085692
7593,Sukhadia's,1507 Oak Tree Rd,Iselin,NY,8830,19082220069,Indian,2.5,$$,40.870511,-73.427646
7594,Old Chicago Pizza & Taproom,1280 S Colorado Blvd,Denver,CO,80246,13037530824,Pizza,3.5,$$,35.659975,-105.9819147
7595,QDOBA Mexican Eats,515 Westport Rd,Kansas City,MO,64111,18167565565,Mexican,3,$,37.65034,-118.98626
7596,The Café at Books & Books,1300 Biscayne Blvd,Miami,FL,33132,17864051745,Cafes,3,$$,39.7428972,-104.9692275
7597,Noodles & Company,470 S Main St,Royal Oak,MI,48067,12485487700,Noodles,3,$,33.81261759,-84.39325112
7598,Lou Malnati's Pizzeria,439 N Wells St,Chicago,IL,60654,13128289800,Pizza,4,$$,35.0775061,-106.6217256
7599,China Delight,40484 Hwy 41,Oakhurst,CA,93644,15596415888,Chinese,3.5,$$,47.709365,-122.319335
7600,Marco's Pizza,4019 Pelham St,Dearborn Heights,MI,48125,13132783400,Pizza,3,$,40.58672,-74.09169
7601,Blatt Beer & Table,10000 California St,Omaha,NE,68114,14029329993,Bars,4,$$,39.03122,-94.50428
7602,California Pizza Kitchen at Fresno,7985 N Blackstone Ave,Fresno,CA,93720,15594480801,Pizza,3.5,$$,36.8084135,-119.7063075
7603,Cracked Pepper Bistro,6737 N Palm Ave,Fresno,CA,93704,15592229119,American (New),4,$$$,40.63746,-74.0073
7604,School House Restaurant & Tavern,1018 S Frankwood Ave,Sanger,CA,93657,15597873271,American (New),4,$$,39.28194469,-76.59158981
7605,Saladworks,Andorra Shopping Ctr,Philadelphia,PA,19128,12154825750,Vegetarian,4,$,40.317031,-73.9807863
7606,The Capital Grille,444 Brickell Ave,Miami,FL,33131,13053744500,Steakhouses,4,$$$,33.378137,-112.136203
7607,Porcupine Pub & Grille,3698 Fort Union Blvd,Salt Lake City,UT,84121,18019425555,American (Traditional),4,$$,33.7916352,-84.3893652
7608,Fireside Restaurant,1 Heron Rd,Port Ludlow,WA,98365,18007321239,American (New),3.5,$$,39.2853751,-76.5985652
7609,Chipotle Mexican Grill,909 Texas St,Houston,TX,77002,17132256633,Mexican,3.5,$,40.76303539,-111.8935815
7610,Morrison's Restaurant and Bar,3516 Main St,Mammoth Lakes,CA,93546,17609347427,Pizza,4,$$,29.73700051,-95.48452531
7611,Elio's,1621 2nd Ave,New York,NY,10028,12127722242,Italian,4,$$$,36.83842,-119.72741
7612,Lollicup,1075 E Bullard Ave,Fresno,CA,93710,15594478958,Coffee & Tea,3.5,$,36.83626,-119.77252
7613,California Pizza Kitchen at Hunt Valley Town Center,118 Shawan Rd,Hunt Valley,MD,21030,14107853336,American (New),3.5,$$,25.76953095,-80.19017727
7614,Chipotle Mexican Grill,909 Texas St,Houston,TX,77002,17132256633,Mexican,3.5,$,36.952747,-120.077028
7615,QDOBA Mexican Eats,1110 S 71st St,Omaha,NE,68106,14029349680,Mexican,3.5,$,39.1090609,-94.5828808
7616,LongHorn Steakhouse,3190 Fairlane Dr,Allen Park,MI,48101,13134419260,Steakhouses,3.5,$$,42.36659301,-71.10549595
7617,Downbeat Diner & Lounge,42 N Hotel St,Honolulu,HI,96817,18085332328,Lounges,4,$$,41.17756085,-73.19254929
7618,Untamed Sandwiches,43 W 39th St,New York,NJ,10018,16466699397,Sandwiches,4,$$,43.0159,-88.04817
7619,Paesano's Philly Style,148 W Girard Ave,Philadelphia,PA,19123,12678869556,Sandwiches,4.5,$,41.70217158,-93.59838921
7620,Pita Pit,4900 13th Ave SW,Fargo,ND,58103,17013567482,Sandwiches,3.5,$,47.66318,-122.2991757
7621,The Smoke Shop,1 Kendall Sq,Cambridge,MA,2139,16175777427,Southern,4,$$,32.33416157,-90.32206812
